subzone,cuisine_primary,count
"3 Weeds, Rozelle",['Pub Food'],1
Abbotsford,['Bakery',1
Abbotsford,['Cafe',1
Abbotsford,['Cafe'],2
Abbotsford,['Charcoal Chicken',1
Abbotsford,['Chinese'],2
Abbotsford,['Italian',3
Abbotsford,['Korean'],1
Abbotsford,['Latin American',1
Abbotsford,['Pizza',3
Abbotsford,['Thai'],2
"ActivateMarketplace UTS, CBD",['Mexican'],1
Alexandria,['Asian'],1
Alexandria,['Australian'],1
Alexandria,['Bakery',1
Alexandria,['Bar Food'],3
Alexandria,['Burger',3
Alexandria,['Burger'],1
Alexandria,['Cafe',20
Alexandria,['Cafe'],17
Alexandria,['Chinese'],2
Alexandria,['Continental'],1
Alexandria,['Desserts',1
Alexandria,['European',1
Alexandria,['Fish and Chips'],1
Alexandria,['Healthy Food',1
Alexandria,['Italian',2
Alexandria,['Italian'],1
Alexandria,['Japanese',3
Alexandria,['Japanese'],1
Alexandria,['Pizza'],1
Alexandria,['Pub Food'],2
Alexandria,['Thai'],3
Alexandria,['Vietnamese',2
Alexandria,['Vietnamese'],1
"Amora Hotel Jamison Sydney, CBD",['Asian',1
"Amora Hotel Jamison Sydney, CBD",['Chinese'],1
"Amora Hotel Jamison Sydney, CBD",['Japanese'],1
"Amora Hotel Jamison Sydney, CBD",['Modern Australian',1
"Amora Hotel Jamison Sydney, CBD",['Seafood',1
"Amora Hotel Jamison Sydney, CBD",['Vietnamese',1
Annandale,['Asian'],1
Annandale,['Bakery',1
Annandale,['Bar Food'],1
Annandale,['Burger',3
Annandale,['Burger'],1
Annandale,['Cafe',6
Annandale,['Cafe'],6
Annandale,['Coffee and Tea',1
Annandale,['European',1
Annandale,['Fast Food',2
Annandale,['Fast Food'],1
Annandale,['Indian'],2
Annandale,['Italian',1
Annandale,['Japanese',2
Annandale,['Mediterranean',1
Annandale,['Modern Australian'],1
Annandale,['Pizza',1
Annandale,['Pizza'],1
Annandale,['Pub Food'],2
Annandale,['Tapas',1
Arncliffe,['Asian',1
Arncliffe,['Asian'],2
Arncliffe,['Australian'],1
Arncliffe,['Bakery',4
Arncliffe,['Bakery'],1
Arncliffe,['Burger'],1
Arncliffe,['Cafe',2
Arncliffe,['Cafe'],5
Arncliffe,['Chinese',1
Arncliffe,['Chinese'],2
Arncliffe,['Fast Food',1
Arncliffe,['Fast Food'],2
Arncliffe,['Indian'],1
Arncliffe,['Kebab',2
Arncliffe,['Middle Eastern',1
Arncliffe,['Modern Australian'],1
Arncliffe,['Mongolian'],1
Arncliffe,['Nepalese'],1
Arncliffe,['Pizza'],1
Arncliffe,['Pub Food'],1
Arncliffe,['Sushi'],1
Arncliffe,['Thai'],1
Art Gallery of New South Wales,['Modern Australian',1
ArtHouse Hotel,['Bar Food'],2
ArtHouse Hotel,['Italian'],1
Artarmon,['Asian',1
Artarmon,['Burger',1
Artarmon,['Cafe',5
Artarmon,['Cafe'],7
Artarmon,['Indian'],1
Artarmon,['Japanese BBQ'],1
Artarmon,['Japanese',2
Artarmon,['Japanese'],2
Artarmon,['Mediterranean',1
Artarmon,['Pizza'],1
Artarmon,['Pub Food'],1
Artarmon,['Sandwich',2
Artarmon,['Thai'],3
Ashfield,['Asian',2
Ashfield,['Asian'],3
Ashfield,['Australian',1
Ashfield,['Australian'],1
Ashfield,['Cafe',1
Ashfield,['Cafe'],6
Ashfield,['Chinese',5
Ashfield,['Chinese'],12
Ashfield,['Healthy Food',1
Ashfield,['Indian',1
Ashfield,['Italian',1
Ashfield,['Japanese'],2
Ashfield,['Middle Eastern',1
Ashfield,['Nepalese',1
Ashfield,['Polish',1
Ashfield,['Pub Food'],1
Ashfield,['Thai',1
Ashfield,['Turkish'],1
Ashfield,['Vietnamese',2
Ashfield,['Vietnamese'],1
"Ashfield Mall, Ashfield",['Indian'],1
"Ashfield Mall, Ashfield",['Thai'],1
"Ashfield Mall, Ashfield",['Turkish'],1
Auburn,['Afghani',1
Auburn,['Afghani'],1
Auburn,['Asian'],1
Auburn,['BBQ',1
Auburn,['Bakery',2
Auburn,['Burger'],2
Auburn,['Cafe',4
Auburn,['Cafe'],3
Auburn,['Chinese',1
Auburn,['Chinese'],6
Auburn,['Ethiopian',1
Auburn,['Grill',1
Auburn,['Indian',1
Auburn,['Iranian'],1
Auburn,['Kebab'],1
Auburn,['Malaysian'],1
Auburn,['Mediterranean'],1
Auburn,['Middle Eastern',3
Auburn,['Middle Eastern'],2
Auburn,['Nepalese'],1
Auburn,['Pakistani',1
Auburn,['Pakistani'],1
Auburn,['Pizza',1
Auburn,['Pub Food'],2
Auburn,['Thai'],1
Auburn,['Tibetan',1
Auburn,['Turkish',2
Auburn,['Turkish'],3
"Auburn Central, Auburn",['Chinese'],2
"Auburn Central, Auburn",['Modern Australian',1
"Auburn Central, Auburn",['Nepalese'],1
"Australia Square Food Court, CBD",['Chinese',1
"Australia Square Food Court, CBD",['Fish and Chips',1
"Australia Square Food Court, CBD",['Juices',1
"Australia Square Food Court, CBD",['Modern Australian',1
"Australia Square Food Court, CBD",['Poké',1
"Australia Square Food Court, CBD",['Sandwich',1
"Australia Square Food Court, CBD",['Sandwich'],1
Avalon,['Asian',3
Avalon,['BBQ',1
Avalon,['Bar Food',1
Avalon,['Bar Food'],1
Avalon,['Burger',1
Avalon,['Cafe',5
Avalon,['Cafe'],7
Avalon,['Chinese'],2
Avalon,['Fast Food'],1
Avalon,['Fish and Chips',1
Avalon,['French'],1
Avalon,['Greek',1
Avalon,['Healthy Food'],1
Avalon,['Indian',1
Avalon,['Italian',2
Avalon,['Italian'],1
Avalon,['Japanese',3
Avalon,['Meat Pie'],1
Avalon,['Modern Australian'],2
Avalon,['Pizza'],1
Avalon,['Thai',1
Avalon,['Thai'],1
Balgowlah,['Cafe',1
Balgowlah,['Cafe'],9
Balgowlah,['Chinese',1
Balgowlah,['Chinese'],1
Balgowlah,['French'],1
Balgowlah,['Indian'],2
Balgowlah,['Italian',3
Balgowlah,['Italian'],1
Balgowlah,['Japanese'],1
Balgowlah,['Modern Australian'],1
Balgowlah,['Nepalese'],1
Balgowlah,['Seafood',1
Balgowlah,['Thai',1
Balgowlah,['Thai'],1
Balgowlah RSL,['Australian'],1
Balgowlah RSL,['Cafe'],1
Balgowlah RSL,['Pub Food'],1
Balmain,['Argentine',1
Balmain,['Australian',2
Balmain,['Bar Food',1
Balmain,['British',1
Balmain,['British'],1
Balmain,['Burger',2
Balmain,['Burger'],2
Balmain,['Cafe',6
Balmain,['Cafe'],12
Balmain,['Chinese'],1
Balmain,['Fast Food',1
Balmain,['Fish and Chips',1
Balmain,['Greek'],1
Balmain,['Indian'],2
Balmain,['Italian',5
Balmain,['Italian'],4
Balmain,['Japanese',4
Balmain,['Japanese'],2
Balmain,['Korean BBQ',1
Balmain,['Korean'],1
Balmain,['Latin American',1
Balmain,['Middle Eastern',1
Balmain,['Modern Australian',1
Balmain,['Modern Australian'],7
Balmain,['Poké',1
Balmain,['Pub Food',2
Balmain,['Pub Food'],2
Balmain,['Seafood',1
Balmain,['Seafood'],1
Balmain,['Spanish',1
Balmain,['Steak',1
Balmain,['Thai',1
Balmain,['Thai'],4
Balmain,['Turkish',1
Balmain,['Turkish'],2
Balmain,['Vietnamese',1
Balmain,['Vietnamese'],2
Bangor,['Pub Food'],1
Bangor,['Thai'],1
"Bangor Shopping Centre, Bangor",['Bakery',1
"Bangor Shopping Centre, Bangor",['Cafe'],1
"Bangor Shopping Centre, Bangor",['Chinese',1
"Bangor Shopping Centre, Bangor",['Modern Australian'],1
Bankstown,['Asian',2
Bankstown,['Asian'],1
Bankstown,['Australian',2
Bankstown,['BBQ',1
Bankstown,['Bakery',2
Bankstown,['Burger',1
Bankstown,['Burger'],1
Bankstown,['Cafe',3
Bankstown,['Cafe'],10
Bankstown,['Charcoal Chicken',1
Bankstown,['Chinese',6
Bankstown,['Chinese'],3
Bankstown,['Desserts',2
Bankstown,['Egyptian',1
Bankstown,['Fast Food'],2
Bankstown,['Indian',1
Bankstown,['Indonesian'],1
Bankstown,['Italian',3
Bankstown,['Italian'],1
Bankstown,['Japanese',1
Bankstown,['Kebab',3
Bankstown,['Korean BBQ'],1
Bankstown,['Lebanese',1
Bankstown,['Lebanese'],2
Bankstown,['Middle Eastern',3
Bankstown,['Middle Eastern'],1
Bankstown,['Modern Australian'],2
Bankstown,['Pizza',3
Bankstown,['Pizza'],3
Bankstown,['Polish'],1
Bankstown,['Pub Food'],5
Bankstown,['Seafood',1
Bankstown,['Seafood'],2
Bankstown,['Steak',1
Bankstown,['Steak'],1
Bankstown,['Sushi'],2
Bankstown,['Thai'],5
Bankstown,['Turkish',1
Bankstown,['Turkish'],1
Bankstown,['Vietnamese',4
Bankstown,['Vietnamese'],9
"Bankstown Central, Bankstown ",['Asian'],1
"Bankstown Central, Bankstown ",['Burger'],1
"Bankstown Central, Bankstown ",['Cafe',1
"Bankstown Central, Bankstown ",['Cafe'],3
"Bankstown Central, Bankstown ",['Ice Cream'],1
"Bankstown Central, Bankstown ",['Kebab'],1
"Bankstown Central, Bankstown ",['Mexican',1
"Bankstown Central, Bankstown ",['Middle Eastern',1
"Bankstown Central, Bankstown ",['Seafood',1
"Bankstown Sports Club, Bankstown",['Asian',1
"Bankstown Sports Club, Bankstown",['Burger',1
"Bankstown Sports Club, Bankstown",['Cafe'],1
"Bankstown Sports Club, Bankstown",['Chinese',1
"Bankstown Sports Club, Bankstown",['Italian',2
"Bankstown Sports Club, Bankstown",['Mediterranean',1
"Bankstown Sports Club, Bankstown",['Modern Australian'],1
"Bankstown Sports Club, Bankstown",['Pub Food'],1
"Bankstown Sports Club, Bankstown",['Seafood',1
"Bankstown Sports Club, Bankstown",['Tapas'],1
Barangaroo,['American',1
Barangaroo,['American'],1
Barangaroo,['Asian',1
Barangaroo,['Asian'],1
Barangaroo,['Australian'],1
Barangaroo,['Beverages'],1
Barangaroo,['Burger',1
Barangaroo,['Burger'],1
Barangaroo,['Cafe',1
Barangaroo,['Cafe'],3
Barangaroo,['European'],1
Barangaroo,['French',1
Barangaroo,['French'],1
Barangaroo,['Indian'],1
Barangaroo,['Japanese'],1
Barangaroo,['Modern Australian',1
Barangaroo,['Modern Australian'],3
Barangaroo,['Seafood'],1
Barangaroo,['Spanish'],1
Barangaroo,['Turkish'],1
Barangaroo,['Vietnamese',1
Barangaroo House,['Bar Food'],1
Barangaroo House,['Modern Australian'],1
"Bass Hill Plaza, Bass Hill",['Grill'],1
Baulkham Hills,['Afghani'],1
Baulkham Hills,['Australian'],2
Baulkham Hills,['Bakery',1
Baulkham Hills,['Bar Food',1
Baulkham Hills,['Cafe',4
Baulkham Hills,['Cafe'],6
Baulkham Hills,['Chinese'],2
Baulkham Hills,['Fast Food'],2
Baulkham Hills,['Indian',1
Baulkham Hills,['Iranian'],1
Baulkham Hills,['Italian',3
Baulkham Hills,['Italian'],2
Baulkham Hills,['Japanese',1
Baulkham Hills,['Modern Australian'],1
Baulkham Hills,['Pizza'],1
Baulkham Hills,['Pub Food'],1
Baulkham Hills,['Sandwich'],1
Baulkham Hills,['Seafood',1
Baulkham Hills,['Thai',1
Baulkham Hills,['Thai'],3
"Bayside Plaza, Brighton Le-Sands",['Cafe',1
"Bayside Plaza, Brighton Le-Sands",['Desserts'],1
"Bayside Plaza, Brighton Le-Sands",['Italian',1
"Bayside Plaza, Brighton Le-Sands",['Italian'],1
Beecroft,['Asian',1
Beecroft,['Asian'],1
Beecroft,['Australian',1
Beecroft,['Cafe',3
Beecroft,['Cafe'],1
Beecroft,['Italian',2
Beecroft,['Italian'],2
Beecroft,['Japanese',2
Beecroft,['Pizza'],1
Beecroft,['Thai'],1
Belfield,['Burger',1
Belfield,['Cafe'],2
Belfield,['Drinks Only'],1
Belfield,['Italian',1
Belfield,['Middle Eastern',1
Belfield,['Pizza'],1
Bella Vista,['Afghani',1
Bella Vista,['American',1
Bella Vista,['Asian',2
Bella Vista,['Bar Food'],1
Bella Vista,['Burger'],1
Bella Vista,['Cafe',3
Bella Vista,['Cafe'],2
Bella Vista,['Chinese'],1
Bella Vista,['Coffee and Tea',1
Bella Vista,['Indian',1
Bella Vista,['Indian'],3
Bella Vista,['Italian',2
Bella Vista,['Kebab',1
Bella Vista,['Modern Australian',1
Bella Vista,['Pizza',1
Bella Vista,['Sandwich',1
Bella Vista,['Sushi'],1
Bella Vista,['Thai'],2
Bellevue Hill,['Cafe',1
Bellevue Hill,['Cafe'],1
Bellevue Hill,['Desserts',1
Bellevue Hill,['Italian'],1
Belmore,['Asian',1
Belmore,['Cafe'],4
Belmore,['Charcoal Chicken',1
Belmore,['Chinese',1
Belmore,['Drinks Only'],1
Belmore,['Greek',1
Belmore,['Indian',1
Belmore,['Japanese',1
Belmore,['Korean BBQ'],2
Belmore,['Korean',2
Belmore,['Korean'],1
Belmore,['Lebanese'],2
Belmore,['Modern Australian'],1
Belmore,['Pizza'],2
Belmore,['Pub Food'],1
Belmore,['Thai'],2
Belmore,['Vietnamese'],1
Berala,['Bakery',2
Berala,['Cafe',1
Berala,['Cafe'],1
Berala,['Charcoal Chicken',1
Berala,['Chinese'],1
Berala,['Fast Food'],1
Berala,['Indian',1
Berala,['Italian'],1
Berala,['Modern Australian'],2
Berala,['Pizza'],2
Berala,['Pub Food'],1
Berala,['Seafood'],1
Berala,['Thai'],1
Berala,['Vietnamese'],1
Berowra,['Burger',1
Berowra,['Cafe',2
Berowra,['Cafe'],1
Berowra,['Chinese'],2
Berowra,['French',1
Berowra,['Modern Australian'],3
Berowra,['Pizza'],2
Berowra,['Seafood'],1
Berowra,['Sushi'],1
Berowra,['Thai'],1
Beverley Park,['Australian',1
Beverley Park,['Chinese',1
Beverley Park,['Indian'],1
Beverley Park,['Italian',1
Beverly Hills,['Cafe',1
Beverly Hills,['Cafe'],6
Beverly Hills,['Chinese',5
Beverly Hills,['Chinese'],9
Beverly Hills,['German'],1
Beverly Hills,['Greek'],2
Beverly Hills,['Indian'],1
Beverly Hills,['Indonesian'],1
Beverly Hills,['Italian',1
Beverly Hills,['Italian'],1
Beverly Hills,['Japanese',2
Beverly Hills,['Lebanese'],2
Beverly Hills,['Modern Australian'],2
Beverly Hills,['Pizza'],1
Beverly Hills,['Pub Food'],1
Beverly Hills,['Thai'],2
Beverly Hills,['Turkish'],1
Bexley,['Afghani',1
Bexley,['American',1
Bexley,['Asian',1
Bexley,['Cafe',1
Bexley,['Cafe'],7
Bexley,['Chinese',2
Bexley,['Chinese'],2
Bexley,['Fast Food',1
Bexley,['Greek'],1
Bexley,['Indian',1
Bexley,['Indian'],1
Bexley,['Italian',2
Bexley,['Japanese',1
Bexley,['Lebanese'],1
Bexley,['Mediterranean',1
Bexley,['Modern Australian'],2
Bexley,['Pizza'],1
Bexley,['Thai'],1
Big Bear Shopping Centre,['Cafe',1
Big Bear Shopping Centre,['Cafe'],1
Big Bear Shopping Centre,['Japanese'],1
Bilpin,['British',1
Bilpin,['Cafe',1
Bilpin,['Cafe'],1
Bilpin,['Pizza',1
"Birkenhead Point Shopping Centre, Drummoyne",['Bakery',1
"Birkenhead Point Shopping Centre, Drummoyne",['Italian'],1
"Birkenhead Point Shopping Centre, Drummoyne",['Modern Australian',1
"Birkenhead Point Shopping Centre, Drummoyne",['Sandwich',1
"Birkenhead Point Shopping Centre, Drummoyne",['Turkish'],2
Blacktown,['Afghani'],2
Blacktown,['African',1
Blacktown,['American',2
Blacktown,['American'],1
Blacktown,['Asian',5
Blacktown,['Asian'],1
Blacktown,['Australian',2
Blacktown,['Australian'],2
Blacktown,['BBQ'],1
Blacktown,['Bakery'],1
Blacktown,['Bar Food',1
Blacktown,['Beverages'],1
Blacktown,['Burger',1
Blacktown,['Burger'],1
Blacktown,['Burmese',1
Blacktown,['Cafe',2
Blacktown,['Cafe'],15
Blacktown,['Charcoal Chicken',2
Blacktown,['Charcoal Chicken'],3
Blacktown,['Chinese',2
Blacktown,['Chinese'],9
Blacktown,['Coffee and Tea',1
Blacktown,['Desserts',1
Blacktown,['Ethiopian'],1
Blacktown,['European',1
Blacktown,['Fast Food',2
Blacktown,['Fast Food'],1
Blacktown,['Filipino'],5
Blacktown,['Fish and Chips',1
Blacktown,['Healthy Food',1
Blacktown,['Indian',4
Blacktown,['Indian'],8
Blacktown,['Italian',1
Blacktown,['Italian'],1
Blacktown,['Kebab',3
Blacktown,['Kebab'],2
Blacktown,['Mediterranean'],1
Blacktown,['Middle Eastern',2
Blacktown,['Middle Eastern'],1
Blacktown,['Modern Australian'],4
Blacktown,['Pizza',3
Blacktown,['Pizza'],6
Blacktown,['Pub Food',2
Blacktown,['Pub Food'],2
Blacktown,['Sandwich'],1
Blacktown,['Sushi',1
Blacktown,['Thai',1
Blacktown,['Thai'],6
Blacktown,['Tibetan',1
Blacktown,['Turkish',1
Blacktown,['Turkish'],1
Blacktown,['Vietnamese'],1
Blakehurst,['Chinese'],1
Blakehurst,['Modern Australian',1
Blakehurst,['Seafood',1
Blaxland,['Asian'],1
Blaxland,['Cafe',2
Blaxland,['Cafe'],2
Blaxland,['Charcoal Chicken',1
Blaxland,['Chinese'],1
Blaxland,['Indian',1
Blaxland,['Italian',1
Blaxland,['Italian'],2
Blaxland,['Modern Australian'],1
Blaxland,['Pizza',2
Blaxland,['Pub Food'],1
Blaxland,['Thai'],2
Blaxland,['Turkish',1
Bondi,['American'],1
Bondi,['Australian'],1
Bondi,['Brazilian',1
Bondi,['Brazilian'],1
Bondi,['Burger',2
Bondi,['Cafe',2
Bondi,['Cafe'],4
Bondi,['Chinese'],1
Bondi,['Eastern European',2
Bondi,['Fast Food'],1
Bondi,['Fish and Chips',1
Bondi,['Greek'],1
Bondi,['Healthy Food',2
Bondi,['Indian'],1
Bondi,['Italian',3
Bondi,['Italian'],1
Bondi,['Japanese',2
Bondi,['Mexican'],1
Bondi,['Middle Eastern',1
Bondi,['Pizza'],1
Bondi,['Pub Food',1
Bondi,['Pub Food'],1
Bondi,['Seafood'],1
Bondi,['Thai'],5
Bondi,['Turkish'],1
Bondi Beach,['American',1
Bondi Beach,['Asian',2
Bondi Beach,['Australian',1
Bondi Beach,['Bakery',3
Bondi Beach,['Bakery'],1
Bondi Beach,['Bar Food'],2
Bondi Beach,['Burger',2
Bondi Beach,['Burger'],3
Bondi Beach,['Cafe',23
Bondi Beach,['Cafe'],12
Bondi Beach,['Chinese',2
Bondi Beach,['Desserts',1
Bondi Beach,['Desserts'],1
Bondi Beach,['Healthy Food',3
Bondi Beach,['Indian',1
Bondi Beach,['Italian',6
Bondi Beach,['Italian'],3
Bondi Beach,['Japanese',6
Bondi Beach,['Latin American',1
Bondi Beach,['Mediterranean',6
Bondi Beach,['Mexican'],2
Bondi Beach,['Middle Eastern',2
Bondi Beach,['Modern Australian',1
Bondi Beach,['Modern Australian'],3
Bondi Beach,['Pizza',3
Bondi Beach,['Pizza'],3
Bondi Beach,['Poké'],1
Bondi Beach,['Pub Food',4
Bondi Beach,['Pub Food'],1
Bondi Beach,['Sandwich',1
Bondi Beach,['Seafood',4
Bondi Beach,['Seafood'],2
Bondi Beach,['Spanish',2
Bondi Beach,['Street Food',1
Bondi Beach,['Tapas',2
Bondi Beach,['Thai'],1
Bondi Junction,['American',1
Bondi Junction,['Asian',1
Bondi Junction,['Asian'],1
Bondi Junction,['Bakery',1
Bondi Junction,['Bar Food'],1
Bondi Junction,['Brazilian',1
Bondi Junction,['British'],1
Bondi Junction,['Burger',1
Bondi Junction,['Cafe',6
Bondi Junction,['Cafe'],10
Bondi Junction,['Chinese',3
Bondi Junction,['Chinese'],2
Bondi Junction,['European',1
Bondi Junction,['Filipino'],1
Bondi Junction,['Fish and Chips',1
Bondi Junction,['French'],1
Bondi Junction,['Greek'],1
Bondi Junction,['Healthy Food',2
Bondi Junction,['Healthy Food'],1
Bondi Junction,['Italian',2
Bondi Junction,['Italian'],1
Bondi Junction,['Japanese BBQ'],1
Bondi Junction,['Japanese',4
Bondi Junction,['Japanese'],1
Bondi Junction,['Mexican'],1
Bondi Junction,['Poké',1
Bondi Junction,['Poké'],1
Bondi Junction,['Pub Food',1
Bondi Junction,['Pub Food'],1
Bondi Junction,['Sushi',1
Bondi Junction,['Thai'],5
"Bondi Pavilion, Bondi Beach",['Australian',1
"Bondi Pavilion, Bondi Beach",['Burger',1
"Bondi Pavilion, Bondi Beach",['Seafood',1
Bonnyrigg,['Cafe',1
Bonnyrigg,['Cafe'],1
Bonnyrigg,['Cantonese'],1
Bonnyrigg,['Chinese',1
Bonnyrigg,['Czech',1
Bonnyrigg,['Fast Food'],1
Bonnyrigg,['Grill'],2
Bonnyrigg,['Italian',3
Bonnyrigg,['Pizza',1
Bonnyrigg,['Sushi'],1
Bonnyrigg,['Thai'],2
Bonnyrigg,['Vietnamese'],2
Bonnyrigg Plaza,['Japanese',1
Botany Bay,['Asian',2
Botany Bay,['Asian'],1
Botany Bay,['Australian'],1
Botany Bay,['Bakery',1
Botany Bay,['Burger',1
Botany Bay,['Cafe',2
Botany Bay,['Cafe'],11
Botany Bay,['Charcoal Chicken'],1
Botany Bay,['Chinese',1
Botany Bay,['Fast Food',1
Botany Bay,['Fish and Chips'],1
Botany Bay,['Grill',1
Botany Bay,['Italian',2
Botany Bay,['Lebanese'],1
Botany Bay,['Modern Australian'],1
Botany Bay,['Pizza'],2
Botany Bay,['Pub Food',1
Botany Bay,['Pub Food'],1
Botany Bay,['Sandwich',2
Botany Bay,['Steak',1
Botany Bay,['Thai',1
Botany Bay,['Thai'],1
Botany Bay,['Vietnamese',1
Botany Bay,['Vietnamese'],1
Breakfast Point,['Cafe',1
Breakfast Point,['Cafe'],3
Breakfast Point,['Italian',3
Breakfast Point,['Italian'],2
Breakfast Point,['Japanese'],2
Breakfast Point,['Mediterranean',2
Breakfast Point,['Modern Australian',1
Breakfast Point,['Pub Food'],1
Breakfast Point,['Thai'],1
"Bridgepoint Shopping Centre, Mosman",['Cafe',1
"Bridgepoint Shopping Centre, Mosman",['Cafe'],2
Brighton-Le-Sands,['Bar Food',1
Brighton-Le-Sands,['Cafe',3
Brighton-Le-Sands,['Cafe'],4
Brighton-Le-Sands,['Chinese'],1
Brighton-Le-Sands,['Desserts',1
Brighton-Le-Sands,['European',1
Brighton-Le-Sands,['Fast Food',1
Brighton-Le-Sands,['French'],1
Brighton-Le-Sands,['Greek',1
Brighton-Le-Sands,['Greek'],2
Brighton-Le-Sands,['Healthy Food',1
Brighton-Le-Sands,['Italian',3
Brighton-Le-Sands,['Japanese',2
Brighton-Le-Sands,['Lebanese',1
Brighton-Le-Sands,['Lebanese'],1
Brighton-Le-Sands,['Modern Australian'],1
Brighton-Le-Sands,['Seafood'],1
Brighton-Le-Sands,['Sushi',1
Brighton-Le-Sands,['Thai'],3
"Broadway Shopping Centre, Glebe",['Asian'],1
"Broadway Shopping Centre, Glebe",['Cafe',2
"Broadway Shopping Centre, Glebe",['Cafe'],1
"Broadway Shopping Centre, Glebe",['Desserts',1
"Broadway Shopping Centre, Glebe",['Indian'],1
"Broadway Shopping Centre, Glebe",['Korean'],1
"Broadway Shopping Centre, Glebe",['Turkish'],1
Bronte,['Bakery'],1
Bronte,['Brazilian',1
Bronte,['Cafe',3
Bronte,['Cafe'],6
Bronte,['Fast Food',1
Bronte,['Fish and Chips',1
Bronte,['Healthy Food'],1
Bronte,['Indian'],1
Bronte,['Italian',2
Bronte,['Modern Australian',2
Brooklyn,['Cafe',3
Brooklyn,['Cafe'],1
Brooklyn,['Fish and Chips',1
Brooklyn,['Modern Australian',2
Brooklyn,['Modern Australian'],1
Brooklyn,['Seafood',1
Brooklyn,['Seafood'],3
Brookvale,['American',1
Brookvale,['Burger',2
Brookvale,['Cafe',4
Brookvale,['Cafe'],11
Brookvale,['Chinese'],2
Brookvale,['Fast Food',1
Brookvale,['Indian'],1
Brookvale,['Italian',2
Brookvale,['Japanese'],1
Brookvale,['Pizza'],1
Brookvale,['Pub Food'],1
Brookvale,['Sandwich',1
Brookvale,['Seafood',1
Brookvale,['Thai'],3
Brookvale,['Turkish',1
Brookvale,['Vietnamese'],1
Burwood,['Asian',4
Burwood,['Asian'],2
Burwood,['BBQ',1
Burwood,['Bakery'],1
Burwood,['Beverages'],1
Burwood,['Burger',2
Burwood,['Burger'],1
Burwood,['Cafe',2
Burwood,['Cafe'],8
Burwood,['Cantonese',2
Burwood,['Charcoal Chicken'],1
Burwood,['Chinese',7
Burwood,['Chinese'],19
Burwood,['Drinks Only'],2
Burwood,['French',1
Burwood,['Hot Pot',2
Burwood,['Hot Pot'],1
Burwood,['Indian'],1
Burwood,['Japanese BBQ'],2
Burwood,['Japanese'],1
Burwood,['Kebab',2
Burwood,['Korean',2
Burwood,['Korean'],1
Burwood,['Mediterranean',2
Burwood,['Modern Australian',2
Burwood,['Modern Australian'],1
Burwood,['Nepalese',1
Burwood,['Pizza',1
Burwood,['Pub Food',1
Burwood,['Seafood'],1
Burwood,['Singaporean'],1
Burwood,['Sushi'],2
Burwood,['Taiwanese',1
Burwood,['Taiwanese'],1
Burwood,['Thai'],2
Burwood,['Vietnamese',2
Burwood,['Vietnamese'],1
"Burwood Plaza, Burwood ",['Fast Food',1
"Burwood Plaza, Burwood ",['Sandwich',1
"Burwood Plaza, Burwood ",['Seafood'],1
"Burwood Plaza, Burwood ",['Sushi'],1
CBD,['American',4
CBD,['American'],2
CBD,['Asian',12
CBD,['Asian'],3
CBD,['Australian',4
CBD,['Australian'],2
CBD,['Austrian',1
CBD,['BBQ',1
CBD,['Bakery',1
CBD,['Bar Food',6
CBD,['Bar Food'],14
CBD,['British',1
CBD,['Bubble Tea'],1
CBD,['Burger',7
CBD,['Burger'],1
CBD,['Cafe',63
CBD,['Cafe'],111
CBD,['Cantonese'],1
CBD,['Charcoal Chicken'],1
CBD,['Chinese',7
CBD,['Chinese'],9
CBD,['Coffee and Tea',2
CBD,['Cuban',1
CBD,['Desserts'],1
CBD,['Drinks Only'],5
CBD,['Dumplings'],1
CBD,['European',3
CBD,['European'],3
CBD,['Fast Food',1
CBD,['Fast Food'],1
CBD,['Fish and Chips'],1
CBD,['French',3
CBD,['French'],2
CBD,['German',1
CBD,['German'],1
CBD,['Greek',3
CBD,['Greek'],2
CBD,['Healthy Food',3
CBD,['Healthy Food'],1
CBD,['Hot Pot',1
CBD,['Indian',1
CBD,['Indian'],1
CBD,['Indonesian'],3
CBD,['Irish',1
CBD,['Italian',14
CBD,['Italian'],6
CBD,['Japanese BBQ',2
CBD,['Japanese BBQ'],2
CBD,['Japanese',15
CBD,['Japanese'],8
CBD,['Juices',2
CBD,['Kebab'],1
CBD,['Korean BBQ',3
CBD,['Korean BBQ'],3
CBD,['Korean',5
CBD,['Korean'],10
CBD,['Latin American'],2
CBD,['Lebanese',1
CBD,['Lebanese'],1
CBD,['Malaysian',1
CBD,['Malaysian'],1
CBD,['Mexican',1
CBD,['Mexican'],3
CBD,['Middle Eastern',1
CBD,['Modern Australian',8
CBD,['Modern Australian'],18
CBD,['Nepalese'],1
CBD,['Pho',1
CBD,['Pizza',3
CBD,['Pizza'],1
CBD,['Pub Food',7
CBD,['Pub Food'],12
CBD,['Sandwich',4
CBD,['Sandwich'],4
CBD,['Seafood',4
CBD,['Seafood'],1
CBD,['Spanish',2
CBD,['Spanish'],1
CBD,['Steak',2
CBD,['Sushi',2
CBD,['Sushi'],1
CBD,['Taiwanese'],1
CBD,['Tapas',3
CBD,['Tapas'],2
CBD,['Thai',4
CBD,['Thai'],9
CBD,['Vegetarian'],1
CBD,['Vietnamese',4
CBD,['Vietnamese'],4
"Cabra-Vale Diggers, Canley Vale",['Asian'],1
"Cabra-Vale Diggers, Canley Vale",['Cafe',1
"Cabra-Vale Diggers, Canley Vale",['Modern Australian'],1
